Shift: 0
aetypec 0 1 2 3 4 5 6
ectpeay 5 6 2 4 1 0 3
ectpeya 5 6 2 4 1 3 0
ectpyae 5 6 2 4 3 0 1
ectpyea 5 6 2 4 3 1 0
ecyaetp 5 6 3 0 1 2 4
ecyaept 5 6 3 0 1 4 2
ecyatep 5 6 3 0 2 1 4
ecyatpe 5 6 3 0 2 4 1
ecyapet 5 6 3 0 4 1 2
ecyapte 5 6 3 0 4 2 1
ecyeatp 5 6 3 1 0 2 4
ecyeapt 5 6 3 1 0 4 2
ecyetap 5 6 3 1 2 0 4
ecyetpa 5 6 3 1 2 4 0
ecyepat 5 6 3 1 4 0 2
ecyepta 5 6 3 1 4 2 0
ecytaep 5 6 3 2 0 1 4
ecytape 5 6 3 2 0 4 1
ecyteap 5 6 3 2 1 0 4
ecytepa 5 6 3 2 1 4 0
ecytpae 5 6 3 2 4 0 1
ecytpea 5 6 3 2 4 1 0
ecypaet 5 6 3 4 0 1 2
ecypate 5 6 3 4 0 2 1
ecypeat 5 6 3 4 1 0 2
ecypeta 5 6 3 4 1 2 0
ecyptae 5 6 3 4 2 0 1
ecyptea 5 6 3 4 2 1 0
ecpaety 5 6 4 0 1 2 3
ecpaeyt 5 6 4 0 1 3 2
ecpatey 5 6 4 0 2 1 3
ecpatye 5 6 4 0 2 3 1
ecpayet 5 6 4 0 3 1 2
ecpayte 5 6 4 0 3 2 1
ecpeaty 5 6 4 1 0 2 3
ecpeayt 5 6 4 1 0 3 2
ecpetay 5 6 4 1 2 0 3
ecpetya 5 6 4 1 2 3 0
ecpeyat 5 6 4 1 3 0 2
ecpeyta 5 6 4 1 3 2 0
ecptaey 5 6 4 2 0 1 3
ecptaye 5 6 4 2 0 3 1
ecpteay 5 6 4 2 1 0 3
ecpteya 5 6 4 2 1 3 0
ecptyae 5 6 4 2 3 0 1
ecptyea 5 6 4 2 3 1 0
ecpyaet 5 6 4 3 0 1 2
ecpyate 5 6 4 3 0 2 1
ecpyeat 5 6 4 3 1 0 2
ecpyeta 5 6 4 3 1 2 0
ecpytae 5 6 4 3 2 0 1
ecpytea 5 6 4 3 2 1 0
caetype 6 0 1 2 3 4 5
caetyep 6 0 1 2 3 5 4
caetpye 6 0 1 2 4 3 5
caetpey 6 0 1 2 4 5 3
caeteyp 6 0 1 2 5 3 4
caetepy 6 0 1 2 5 4 3
caeytpe 6 0 1 3 2 4 5
caeytep 6 0 1 3 2 5 4
caeypte 6 0 1 3 4 2 5
caeypet 6 0 1 3 4 5 2
caeyetp 6 0 1 3 5 2 4
caeyept 6 0 1 3 5 4 2
caeptye 6 0 1 4 2 3 5
caeptey 6 0 1 4 2 5 3
caepyte 6 0 1 4 3 2 5
caepyet 6 0 1 4 3 5 2
caepety 6 0 1 4 5 2 3
caepeyt 6 0 1 4 5 3 2
caeetyp 6 0 1 5 2 3 4
caeetpy 6 0 1 5 2 4 3
caeeytp 6 0 1 5 3 2 4
caeeypt 6 0 1 5 3 4 2
caeepty 6 0 1 5 4 2 3
caeepyt 6 0 1 5 4 3 2
cateype 6 0 2 1 3 4 5
cateyep 6 0 2 1 3 5 4
catepye 6 0 2 1 4 3 5
catepey 6 0 2 1 4 5 3
cateeyp 6 0 2 1 5 3 4
cateepy 6 0 2 1 5 4 3
catyepe 6 0 2 3 1 4 5
catyeep 6 0 2 3 1 5 4
catypee 6 0 2 3 4 1 5
catypee 6 0 2 3 4 5 1
catyeep 6 0 2 3 5 1 4
catyepe 6 0 2 3 5 4 1
catpeye 6 0 2 4 1 3 5
catpeey 6 0 2 4 1 5 3
catpyee 6 0 2 4 3 1 5
catpyee 6 0 2 4 3 5 1
catpeey 6 0 2 4 5 1 3
catpeye 6 0 2 4 5 3 1
cateeyp 6 0 2 5 1 3 4
cateepy 6 0 2 5 1 4 3
cateyep 6 0 2 5 3 1 4
cateype 6 0 2 5 3 4 1
catepey 6 0 2 5 4 1 3
catepye 6 0 2 5 4 3 1
cayetpe 6 0 3 1 2 4 5
cayetep 6 0 3 1 2 5 4
cayepte 6 0 3 1 4 2 5
cayepet 6 0 3 1 4 5 2
cayeetp 6 0 3 1 5 2 4
cayeept 6 0 3 1 5 4 2
caytepe 6 0 3 2 1 4 5
cayteep 6 0 3 2 1 5 4
caytpee 6 0 3 2 4 1 5
caytpee 6 0 3 2 4 5 1
cayteep 6 0 3 2 5 1 4
caytepe 6 0 3 2 5 4 1
caypete 6 0 3 4 1 2 5
caypeet 6 0 3 4 1 5 2
cayptee 6 0 3 4 2 1 5
cayptee 6 0 3 4 2 5 1
caypeet 6 0 3 4 5 1 2
caypete 6 0 3 4 5 2 1
cayeetp 6 0 3 5 1 2 4
cayeept 6 0 3 5 1 4 2
cayetep 6 0 3 5 2 1 4
cayetpe 6 0 3 5 2 4 1
cayepet 6 0 3 5 4 1 2
cayepte 6 0 3 5 4 2 1
capetye 6 0 4 1 2 3 5
capetey 6 0 4 1 2 5 3
capeyte 6 0 4 1 3 2 5
capeyet 6 0 4 1 3 5 2
capeety 6 0 4 1 5 2 3
capeeyt 6 0 4 1 5 3 2
capteye 6 0 4 2 1 3 5
capteey 6 0 4 2 1 5 3
captyee 6 0 4 2 3 1 5
captyee 6 0 4 2 3 5 1
capteey 6 0 4 2 5 1 3
capteye 6 0 4 2 5 3 1
capyete 6 0 4 3 1 2 5
capyeet 6 0 4 3 1 5 2
capytee 6 0 4 3 2 1 5
capytee 6 0 4 3 2 5 1
capyeet 6 0 4 3 5 1 2
capyete 6 0 4 3 5 2 1
capeety 6 0 4 5 1 2 3
capeeyt 6 0 4 5 1 3 2
capetey 6 0 4 5 2 1 3
capetye 6 0 4 5 2 3 1
capeyet 6 0 4 5 3 1 2
capeyte 6 0 4 5 3 2 1
caeetyp 6 0 5 1 2 3 4
caeetpy 6 0 5 1 2 4 3
caeeytp 6 0 5 1 3 2 4
caeeypt 6 0 5 1 3 4 2
caeepty 6 0 5 1 4 2 3
caeepyt 6 0 5 1 4 3 2
caeteyp 6 0 5 2 1 3 4
caetepy 6 0 5 2 1 4 3
caetyep 6 0 5 2 3 1 4
caetype 6 0 5 2 3 4 1
caetpey 6 0 5 2 4 1 3
caetpye 6 0 5 2 4 3 1
caeyetp 6 0 5 3 1 2 4
caeyept 6 0 5 3 1 4 2
caeytep 6 0 5 3 2 1 4
caeytpe 6 0 5 3 2 4 1
caeypet 6 0 5 3 4 1 2
caeypte 6 0 5 3 4 2 1
caepety 6 0 5 4 1 2 3
caepeyt 6 0 5 4 1 3 2
caeptey 6 0 5 4 2 1 3
caeptye 6 0 5 4 2 3 1
caepyet 6 0 5 4 3 1 2
caepyte 6 0 5 4 3 2 1
ceatype 6 1 0 2 3 4 5
ceatyep 6 1 0 2 3 5 4
ceatpye 6 1 0 2 4 3 5
ceatpey 6 1 0 2 4 5 3
ceateyp 6 1 0 2 5 3 4
ceatepy 6 1 0 2 5 4 3
ceaytpe 6 1 0 3 2 4 5
ceaytep 6 1 0 3 2 5 4
ceaypte 6 1 0 3 4 2 5
ceaypet 6 1 0 3 4 5 2
ceayetp 6 1 0 3 5 2 4
ceayept 6 1 0 3 5 4 2
ceaptye 6 1 0 4 2 3 5
ceaptey 6 1 0 4 2 5 3
ceapyte 6 1 0 4 3 2 5
ceapyet 6 1 0 4 3 5 2
ceapety 6 1 0 4 5 2 3
ceapeyt 6 1 0 4 5 3 2
ceaetyp 6 1 0 5 2 3 4
ceaetpy 6 1 0 5 2 4 3
ceaeytp 6 1 0 5 3 2 4
ceaeypt 6 1 0 5 3 4 2
ceaepty 6 1 0 5 4 2 3
ceaepyt 6 1 0 5 4 3 2
cetaype 6 1 2 0 3 4 5
cetayep 6 1 2 0 3 5 4
cetapye 6 1 2 0 4 3 5
cetapey 6 1 2 0 4 5 3
cetaeyp 6 1 2 0 5 3 4
cetaepy 6 1 2 0 5 4 3
cetyape 6 1 2 3 0 4 5
cetyaep 6 1 2 3 0 5 4
cetypae 6 1 2 3 4 0 5
cetypea 6 1 2 3 4 5 0
cetyeap 6 1 2 3 5 0 4
cetyepa 6 1 2 3 5 4 0
cetpaye 6 1 2 4 0 3 5
cetpaey 6 1 2 4 0 5 3
cetpyae 6 1 2 4 3 0 5
cetpyea 6 1 2 4 3 5 0
cetpeay 6 1 2 4 5 0 3
cetpeya 6 1 2 4 5 3 0
ceteayp 6 1 2 5 0 3 4
ceteapy 6 1 2 5 0 4 3
ceteyap 6 1 2 5 3 0 4
ceteypa 6 1 2 5 3 4 0
cetepay 6 1 2 5 4 0 3
cetepya 6 1 2 5 4 3 0
ceyatpe 6 1 3 0 2 4 5
ceyatep 6 1 3 0 2 5 4
ceyapte 6 1 3 0 4 2 5
ceyapet 6 1 3 0 4 5 2
ceyaetp 6 1 3 0 5 2 4
ceyaept 6 1 3 0 5 4 2
ceytape 6 1 3 2 0 4 5
ceytaep 6 1 3 2 0 5 4
ceytpae 6 1 3 2 4 0 5
ceytpea 6 1 3 2 4 5 0
ceyteap 6 1 3 2 5 0 4
ceytepa 6 1 3 2 5 4 0
ceypate 6 1 3 4 0 2 5
ceypaet 6 1 3 4 0 5 2
ceyptae 6 1 3 4 2 0 5
ceyptea 6 1 3 4 2 5 0
ceypeat 6 1 3 4 5 0 2
ceypeta 6 1 3 4 5 2 0
ceyeatp 6 1 3 5 0 2 4
ceyeapt 6 1 3 5 0 4 2
ceyetap 6 1 3 5 2 0 4
ceyetpa 6 1 3 5 2 4 0
ceyepat 6 1 3 5 4 0 2
ceyepta 6 1 3 5 4 2 0
cepatye 6 1 4 0 2 3 5
cepatey 6 1 4 0 2 5 3
cepayte 6 1 4 0 3 2 5
cepayet 6 1 4 0 3 5 2
cepaety 6 1 4 0 5 2 3
cepaeyt 6 1 4 0 5 3 2
ceptaye 6 1 4 2 0 3 5
ceptaey 6 1 4 2 0 5 3
ceptyae 6 1 4 2 3 0 5
ceptyea 6 1 4 2 3 5 0
cepteay 6 1 4 2 5 0 3
cepteya 6 1 4 2 5 3 0
cepyate 6 1 4 3 0 2 5
cepyaet 6 1 4 3 0 5 2
cepytae 6 1 4 3 2 0 5
cepytea 6 1 4 3 2 5 0
cepyeat 6 1 4 3 5 0 2
cepyeta 6 1 4 3 5 2 0
cepeaty 6 1 4 5 0 2 3
cepeayt 6 1 4 5 0 3 2
cepetay 6 1 4 5 2 0 3
cepetya 6 1 4 5 2 3 0
cepeyat 6 1 4 5 3 0 2
cepeyta 6 1 4 5 3 2 0
ceeatyp 6 1 5 0 2 3 4
ceeatpy 6 1 5 0 2 4 3
ceeaytp 6 1 5 0 3 2 4
ceeaypt 6 1 5 0 3 4 2
ceeapty 6 1 5 0 4 2 3
ceeapyt 6 1 5 0 4 3 2
ceetayp 6 1 5 2 0 3 4
ceetapy 6 1 5 2 0 4 3
ceetyap 6 1 5 2 3 0 4
ceetypa 6 1 5 2 3 4 0
ceetpay 6 1 5 2 4 0 3
ceetpya 6 1 5 2 4 3 0
ceeyatp 6 1 5 3 0 2 4
ceeyapt 6 1 5 3 0 4 2
ceeytap 6 1 5 3 2 0 4
ceeytpa 6 1 5 3 2 4 0
ceeypat 6 1 5 3 4 0 2
ceeypta 6 1 5 3 4 2 0
ceepaty 6 1 5 4 0 2 3
ceepayt 6 1 5 4 0 3 2
ceeptay 6 1 5 4 2 0 3
ceeptya 6 1 5 4 2 3 0
ceepyat 6 1 5 4 3 0 2
ceepyta 6 1 5 4 3 2 0
ctaeype 6 2 0 1 3 4 5
ctaeyep 6 2 0 1 3 5 4
ctaepye 6 2 0 1 4 3 5
ctaepey 6 2 0 1 4 5 3
ctaeeyp 6 2 0 1 5 3 4
ctaeepy 6 2 0 1 5 4 3
ctayepe 6 2 0 3 1 4 5
ctayeep 6 2 0 3 1 5 4
ctaypee 6 2 0 3 4 1 5
ctaypee 6 2 0 3 4 5 1
ctayeep 6 2 0 3 5 1 4
ctayepe 6 2 0 3 5 4 1
ctapeye 6 2 0 4 1 3 5
ctapeey 6 2 0 4 1 5 3
ctapyee 6 2 0 4 3 1 5
ctapyee 6 2 0 4 3 5 1
ctapeey 6 2 0 4 5 1 3
ctapeye 6 2 0 4 5 3 1
ctaeeyp 6 2 0 5 1 3 4
ctaeepy 6 2 0 5 1 4 3
ctaeyep 6 2 0 5 3 1 4
ctaeype 6 2 0 5 3 4 1
ctaepey 6 2 0 5 4 1 3
ctaepye 6 2 0 5 4 3 1
cteaype 6 2 1 0 3 4 5
cteayep 6 2 1 0 3 5 4
cteapye 6 2 1 0 4 3 5
cteapey 6 2 1 0 4 5 3
cteaeyp 6 2 1 0 5 3 4
cteaepy 6 2 1 0 5 4 3
cteyape 6 2 1 3 0 4 5
cteyaep 6 2 1 3 0 5 4
cteypae 6 2 1 3 4 0 5
cteypea 6 2 1 3 4 5 0
cteyeap 6 2 1 3 5 0 4
cteyepa 6 2 1 3 5 4 0
ctepaye 6 2 1 4 0 3 5
ctepaey 6 2 1 4 0 5 3
ctepyae 6 2 1 4 3 0 5
ctepyea 6 2 1 4 3 5 0
ctepeay 6 2 1 4 5 0 3
ctepeya 6 2 1 4 5 3 0
cteeayp 6 2 1 5 0 3 4
cteeapy 6 2 1 5 0 4 3
cteeyap 6 2 1 5 3 0 4
cteeypa 6 2 1 5 3 4 0
cteepay 6 2 1 5 4 0 3
cteepya 6 2 1 5 4 3 0
ctyaepe 6 2 3 0 1 4 5
ctyaeep 6 2 3 0 1 5 4
ctyapee 6 2 3 0 4 1 5
ctyapee 6 2 3 0 4 5 1
ctyaeep 6 2 3 0 5 1 4
ctyaepe 6 2 3 0 5 4 1
ctyeape 6 2 3 1 0 4 5
ctyeaep 6 2 3 1 0 5 4
ctyepae 6 2 3 1 4 0 5
ctyepea 6 2 3 1 4 5 0
ctyeeap 6 2 3 1 5 0 4
ctyeepa 6 2 3 1 5 4 0
ctypaee 6 2 3 4 0 1 5
ctypaee 6 2 3 4 0 5 1
ctypeae 6 2 3 4 1 0 5
ctypeea 6 2 3 4 1 5 0
ctypeae 6 2 3 4 5 0 1
ctypeea 6 2 3 4 5 1 0
ctyeaep 6 2 3 5 0 1 4
ctyeape 6 2 3 5 0 4 1
ctyeeap 6 2 3 5 1 0 4
ctyeepa 6 2 3 5 1 4 0
ctyepae 6 2 3 5 4 0 1
ctyepea 6 2 3 5 4 1 0
ctpaeye 6 2 4 0 1 3 5
ctpaeey 6 2 4 0 1 5 3
ctpayee 6 2 4 0 3 1 5
ctpayee 6 2 4 0 3 5 1
ctpaeey 6 2 4 0 5 1 3
ctpaeye 6 2 4 0 5 3 1
ctpeaye 6 2 4 1 0 3 5
ctpeaey 6 2 4 1 0 5 3
ctpeyae 6 2 4 1 3 0 5
ctpeyea 6 2 4 1 3 5 0
ctpeeay 6 2 4 1 5 0 3
ctpeeya 6 2 4 1 5 3 0
ctpyaee 6 2 4 3 0 1 5
ctpyaee 6 2 4 3 0 5 1
ctpyeae 6 2 4 3 1 0 5
ctpyeea 6 2 4 3 1 5 0
ctpyeae 6 2 4 3 5 0 1
ctpyeea 6 2 4 3 5 1 0
ctpeaey 6 2 4 5 0 1 3
ctpeaye 6 2 4 5 0 3 1
ctpeeay 6 2 4 5 1 0 3
ctpeeya 6 2 4 5 1 3 0
ctpeyae 6 2 4 5 3 0 1
ctpeyea 6 2 4 5 3 1 0
cteaeyp 6 2 5 0 1 3 4
cteaepy 6 2 5 0 1 4 3
cteayep 6 2 5 0 3 1 4
cteaype 6 2 5 0 3 4 1
cteapey 6 2 5 0 4 1 3
cteapye 6 2 5 0 4 3 1
cteeayp 6 2 5 1 0 3 4
cteeapy 6 2 5 1 0 4 3
cteeyap 6 2 5 1 3 0 4
cteeypa 6 2 5 1 3 4 0
cteepay 6 2 5 1 4 0 3
cteepya 6 2 5 1 4 3 0
cteyaep 6 2 5 3 0 1 4
cteyape 6 2 5 3 0 4 1
cteyeap 6 2 5 3 1 0 4
cteyepa 6 2 5 3 1 4 0
cteypae 6 2 5 3 4 0 1
cteypea 6 2 5 3 4 1 0
ctepaey 6 2 5 4 0 1 3
ctepaye 6 2 5 4 0 3 1
ctepeay 6 2 5 4 1 0 3
ctepeya 6 2 5 4 1 3 0
ctepyae 6 2 5 4 3 0 1
ctepyea 6 2 5 4 3 1 0
cyaetpe 6 3 0 1 2 4 5
cyaetep 6 3 0 1 2 5 4
cyaepte 6 3 0 1 4 2 5
cyaepet 6 3 0 1 4 5 2
cyaeetp 6 3 0 1 5 2 4
cyaeept 6 3 0 1 5 4 2
cyatepe 6 3 0 2 1 4 5
cyateep 6 3 0 2 1 5 4
cyatpee 6 3 0 2 4 1 5
cyatpee 6 3 0 2 4 5 1
cyateep 6 3 0 2 5 1 4
cyatepe 6 3 0 2 5 4 1
cyapete 6 3 0 4 1 2 5
cyapeet 6 3 0 4 1 5 2
cyaptee 6 3 0 4 2 1 5
cyaptee 6 3 0 4 2 5 1
cyapeet 6 3 0 4 5 1 2
cyapete 6 3 0 4 5 2 1
cyaeetp 6 3 0 5 1 2 4
cyaeept 6 3 0 5 1 4 2
cyaetep 6 3 0 5 2 1 4
cyaetpe 6 3 0 5 2 4 1
cyaepet 6 3 0 5 4 1 2
cyaepte 6 3 0 5 4 2 1
cyeatpe 6 3 1 0 2 4 5
cyeatep 6 3 1 0 2 5 4
cyeapte 6 3 1 0 4 2 5
cyeapet 6 3 1 0 4 5 2
cyeaetp 6 3 1 0 5 2 4
cyeaept 6 3 1 0 5 4 2
cyetape 6 3 1 2 0 4 5
cyetaep 6 3 1 2 0 5 4
cyetpae 6 3 1 2 4 0 5
cyetpea 6 3 1 2 4 5 0
cyeteap 6 3 1 2 5 0 4
cyetepa 6 3 1 2 5 4 0
cyepate 6 3 1 4 0 2 5
cyepaet 6 3 1 4 0 5 2
cyeptae 6 3 1 4 2 0 5
cyeptea 6 3 1 4 2 5 0
cyepeat 6 3 1 4 5 0 2
cyepeta 6 3 1 4 5 2 0
cyeeatp 6 3 1 5 0 2 4
cyeeapt 6 3 1 5 0 4 2
cyeetap 6 3 1 5 2 0 4
cyeetpa 6 3 1 5 2 4 0
cyeepat 6 3 1 5 4 0 2
cyeepta 6 3 1 5 4 2 0
cytaepe 6 3 2 0 1 4 5
cytaeep 6 3 2 0 1 5 4
cytapee 6 3 2 0 4 1 5
cytapee 6 3 2 0 4 5 1
cytaeep 6 3 2 0 5 1 4
cytaepe 6 3 2 0 5 4 1
cyteape 6 3 2 1 0 4 5
cyteaep 6 3 2 1 0 5 4
cytepae 6 3 2 1 4 0 5
cytepea 6 3 2 1 4 5 0
cyteeap 6 3 2 1 5 0 4
cyteepa 6 3 2 1 5 4 0
cytpaee 6 3 2 4 0 1 5
cytpaee 6 3 2 4 0 5 1
cytpeae 6 3 2 4 1 0 5
cytpeea 6 3 2 4 1 5 0
cytpeae 6 3 2 4 5 0 1
cytpeea 6 3 2 4 5 1 0
cyteaep 6 3 2 5 0 1 4
cyteape 6 3 2 5 0 4 1
cyteeap 6 3 2 5 1 0 4
cyteepa 6 3 2 5 1 4 0
cytepae 6 3 2 5 4 0 1
cytepea 6 3 2 5 4 1 0
cypaete 6 3 4 0 1 2 5
cypaeet 6 3 4 0 1 5 2
cypatee 6 3 4 0 2 1 5
cypatee 6 3 4 0 2 5 1
cypaeet 6 3 4 0 5 1 2
cypaete 6 3 4 0 5 2 1
cypeate 6 3 4 1 0 2 5
cypeaet 6 3 4 1 0 5 2
cypetae 6 3 4 1 2 0 5
cypetea 6 3 4 1 2 5 0
cypeeat 6 3 4 1 5 0 2
cypeeta 6 3 4 1 5 2 0
cyptaee 6 3 4 2 0 1 5
cyptaee 6 3 4 2 0 5 1
cypteae 6 3 4 2 1 0 5
cypteea 6 3 4 2 1 5 0
cypteae 6 3 4 2 5 0 1
cypteea 6 3 4 2 5 1 0
cypeaet 6 3 4 5 0 1 2
cypeate 6 3 4 5 0 2 1
cypeeat 6 3 4 5 1 0 2
cypeeta 6 3 4 5 1 2 0
cypetae 6 3 4 5 2 0 1
cypetea 6 3 4 5 2 1 0
cyeaetp 6 3 5 0 1 2 4
cyeaept 6 3 5 0 1 4 2
cyeatep 6 3 5 0 2 1 4
cyeatpe 6 3 5 0 2 4 1
cyeapet 6 3 5 0 4 1 2
cyeapte 6 3 5 0 4 2 1
cyeeatp 6 3 5 1 0 2 4
cyeeapt 6 3 5 1 0 4 2
cyeetap 6 3 5 1 2 0 4
cyeetpa 6 3 5 1 2 4 0
cyeepat 6 3 5 1 4 0 2
cyeepta 6 3 5 1 4 2 0
cyetaep 6 3 5 2 0 1 4
cyetape 6 3 5 2 0 4 1
cyeteap 6 3 5 2 1 0 4
cyetepa 6 3 5 2 1 4 0
cyetpae 6 3 5 2 4 0 1
cyetpea 6 3 5 2 4 1 0
cyepaet 6 3 5 4 0 1 2
cyepate 6 3 5 4 0 2 1
cyepeat 6 3 5 4 1 0 2
cyepeta 6 3 5 4 1 2 0
cyeptae 6 3 5 4 2 0 1
cyeptea 6 3 5 4 2 1 0
cpaetye 6 4 0 1 2 3 5
cpaetey 6 4 0 1 2 5 3
cpaeyte 6 4 0 1 3 2 5
cpaeyet 6 4 0 1 3 5 2
cpaeety 6 4 0 1 5 2 3
cpaeeyt 6 4 0 1 5 3 2
cpateye 6 4 0 2 1 3 5
cpateey 6 4 0 2 1 5 3
cpatyee 6 4 0 2 3 1 5
cpatyee 6 4 0 2 3 5 1
cpateey 6 4 0 2 5 1 3
cpateye 6 4 0 2 5 3 1
cpayete 6 4 0 3 1 2 5
cpayeet 6 4 0 3 1 5 2
cpaytee 6 4 0 3 2 1 5
cpaytee 6 4 0 3 2 5 1
cpayeet 6 4 0 3 5 1 2
cpayete 6 4 0 3 5 2 1
cpaeety 6 4 0 5 1 2 3
cpaeeyt 6 4 0 5 1 3 2
cpaetey 6 4 0 5 2 1 3
cpaetye 6 4 0 5 2 3 1
cpaeyet 6 4 0 5 3 1 2
cpaeyte 6 4 0 5 3 2 1
cpeatye 6 4 1 0 2 3 5
cpeatey 6 4 1 0 2 5 3
cpeayte 6 4 1 0 3 2 5
cpeayet 6 4 1 0 3 5 2
cpeaety 6 4 1 0 5 2 3
cpeaeyt 6 4 1 0 5 3 2
cpetaye 6 4 1 2 0 3 5
cpetaey 6 4 1 2 0 5 3
cpetyae 6 4 1 2 3 0 5
cpetyea 6 4 1 2 3 5 0
cpeteay 6 4 1 2 5 0 3
cpeteya 6 4 1 2 5 3 0
cpeyate 6 4 1 3 0 2 5
cpeyaet 6 4 1 3 0 5 2
cpeytae 6 4 1 3 2 0 5
cpeytea 6 4 1 3 2 5 0
cpeyeat 6 4 1 3 5 0 2
cpeyeta 6 4 1 3 5 2 0
cpeeaty 6 4 1 5 0 2 3
cpeeayt 6 4 1 5 0 3 2
cpeetay 6 4 1 5 2 0 3
cpeetya 6 4 1 5 2 3 0
cpeeyat 6 4 1 5 3 0 2
cpeeyta 6 4 1 5 3 2 0
cptaeye 6 4 2 0 1 3 5
cptaeey 6 4 2 0 1 5 3
cptayee 6 4 2 0 3 1 5
cptayee 6 4 2 0 3 5 1
cptaeey 6 4 2 0 5 1 3
cptaeye 6 4 2 0 5 3 1
cpteaye 6 4 2 1 0 3 5
cpteaey 6 4 2 1 0 5 3
cpteyae 6 4 2 1 3 0 5
cpteyea 6 4 2 1 3 5 0
cpteeay 6 4 2 1 5 0 3
cpteeya 6 4 2 1 5 3 0
cptyaee 6 4 2 3 0 1 5
cptyaee 6 4 2 3 0 5 1
cptyeae 6 4 2 3 1 0 5
cptyeea 6 4 2 3 1 5 0
cptyeae 6 4 2 3 5 0 1
cptyeea 6 4 2 3 5 1 0
cpteaey 6 4 2 5 0 1 3
cpteaye 6 4 2 5 0 3 1
cpteeay 6 4 2 5 1 0 3
cpteeya 6 4 2 5 1 3 0
cpteyae 6 4 2 5 3 0 1
cpteyea 6 4 2 5 3 1 0
cpyaete 6 4 3 0 1 2 5
cpyaeet 6 4 3 0 1 5 2
cpyatee 6 4 3 0 2 1 5
cpyatee 6 4 3 0 2 5 1
cpyaeet 6 4 3 0 5 1 2
cpyaete 6 4 3 0 5 2 1
cpyeate 6 4 3 1 0 2 5
cpyeaet 6 4 3 1 0 5 2
cpyetae 6 4 3 1 2 0 5
cpyetea 6 4 3 1 2 5 0
cpyeeat 6 4 3 1 5 0 2
cpyeeta 6 4 3 1 5 2 0
cpytaee 6 4 3 2 0 1 5
cpytaee 6 4 3 2 0 5 1
cpyteae 6 4 3 2 1 0 5
cpyteea 6 4 3 2 1 5 0
cpyteae 6 4 3 2 5 0 1
cpyteea 6 4 3 2 5 1 0
cpyeaet 6 4 3 5 0 1 2
cpyeate 6 4 3 5 0 2 1
cpyeeat 6 4 3 5 1 0 2
cpyeeta 6 4 3 5 1 2 0
cpyetae 6 4 3 5 2 0 1
cpyetea 6 4 3 5 2 1 0
cpeaety 6 4 5 0 1 2 3
cpeaeyt 6 4 5 0 1 3 2
cpeatey 6 4 5 0 2 1 3
cpeatye 6 4 5 0 2 3 1
cpeayet 6 4 5 0 3 1 2
cpeayte 6 4 5 0 3 2 1
cpeeaty 6 4 5 1 0 2 3
cpeeayt 6 4 5 1 0 3 2
cpeetay 6 4 5 1 2 0 3
cpeetya 6 4 5 1 2 3 0
cpeeyat 6 4 5 1 3 0 2
cpeeyta 6 4 5 1 3 2 0
cpetaey 6 4 5 2 0 1 3
cpetaye 6 4 5 2 0 3 1
cpeteay 6 4 5 2 1 0 3
cpeteya 6 4 5 2 1 3 0
cpetyae 6 4 5 2 3 0 1
cpetyea 6 4 5 2 3 1 0
cpeyaet 6 4 5 3 0 1 2
cpeyate 6 4 5 3 0 2 1
cpeyeat 6 4 5 3 1 0 2
cpeyeta 6 4 5 3 1 2 0
cpeytae 6 4 5 3 2 0 1
cpeytea 6 4 5 3 2 1 0
ceaetyp 6 5 0 1 2 3 4
ceaetpy 6 5 0 1 2 4 3
ceaeytp 6 5 0 1 3 2 4
ceaeypt 6 5 0 1 3 4 2
ceaepty 6 5 0 1 4 2 3
ceaepyt 6 5 0 1 4 3 2
ceateyp 6 5 0 2 1 3 4
ceatepy 6 5 0 2 1 4 3
ceatyep 6 5 0 2 3 1 4
ceatype 6 5 0 2 3 4 1
ceatpey 6 5 0 2 4 1 3
ceatpye 6 5 0 2 4 3 1
ceayetp 6 5 0 3 1 2 4
ceayept 6 5 0 3 1 4 2
ceaytep 6 5 0 3 2 1 4
ceaytpe 6 5 0 3 2 4 1
ceaypet 6 5 0 3 4 1 2
ceaypte 6 5 0 3 4 2 1
ceapety 6 5 0 4 1 2 3
ceapeyt 6 5 0 4 1 3 2
ceaptey 6 5 0 4 2 1 3
ceaptye 6 5 0 4 2 3 1
ceapyet 6 5 0 4 3 1 2
ceapyte 6 5 0 4 3 2 1
ceeatyp 6 5 1 0 2 3 4
ceeatpy 6 5 1 0 2 4 3
ceeaytp 6 5 1 0 3 2 4
ceeaypt 6 5 1 0 3 4 2
ceeapty 6 5 1 0 4 2 3
ceeapyt 6 5 1 0 4 3 2
ceetayp 6 5 1 2 0 3 4
ceetapy 6 5 1 2 0 4 3
ceetyap 6 5 1 2 3 0 4
ceetypa 6 5 1 2 3 4 0
ceetpay 6 5 1 2 4 0 3
ceetpya 6 5 1 2 4 3 0
ceeyatp 6 5 1 3 0 2 4
ceeyapt 6 5 1 3 0 4 2
ceeytap 6 5 1 3 2 0 4
ceeytpa 6 5 1 3 2 4 0
ceeypat 6 5 1 3 4 0 2
ceeypta 6 5 1 3 4 2 0
ceepaty 6 5 1 4 0 2 3
ceepayt 6 5 1 4 0 3 2
ceeptay 6 5 1 4 2 0 3
ceeptya 6 5 1 4 2 3 0
ceepyat 6 5 1 4 3 0 2
ceepyta 6 5 1 4 3 2 0
cetaeyp 6 5 2 0 1 3 4
cetaepy 6 5 2 0 1 4 3
